Time,True_Pitch,Sensor_Pitch
416.7,-4.303710135,-4.430917422
416.8,-4.221639628,-4.327078148
416.9,-4.135402871,-4.230103978
417,-4.045084972,-3.882525832
417.1,-3.950775062,-3.894376978
417.2,-3.852566214,-3.99223762
417.3,-3.750555348,-3.830363547
417.4,-3.644843137,-3.689143463
417.5,-3.535533906,-3.537976039
417.6,-3.42273553,-3.441471579
417.7,-3.306559327,-3.28183529
417.8,-3.187119949,-3.005079904
417.9,-3.064535268,-3.156862184
418,-2.938926261,-2.758290042
418.1,-2.810416889,-2.852803149
418.2,-2.679133975,-2.468838572
418.3,-2.545207079,-2.559304061
418.4,-2.408768371,-2.544690401
418.5,-2.269952499,-2.380357969
418.6,-2.128896458,-2.144303144
418.7,-1.985739453,-1.917844793
418.8,-1.840622763,-1.721655775
418.9,-1.693689601,-1.68828745
419,-1.545084972,-1.557684124
419.1,-1.39495553,-1.524103984
419.2,-1.243449436,-1.289429514
419.3,-1.090716207,-1.153143916
419.4,-0.936906573,-0.873118098
419.5,-0.782172325,-0.787893216
419.6,-0.626666168,-0.616437542
419.7,-0.470541567,-0.428151986
419.8,-0.313952598,-0.357008001
419.9,-0.157053795,-0.034770748
420,9.80955400591059e-15,0.139721411
420.1,0.157053795,0.247548704
420.2,0.313952598,0.366407743
420.3,0.470541567,0.48276879
420.4,0.626666168,0.746774742
420.5,0.782172325,0.70234852
420.6,0.936906573,0.833877936
420.7,1.090716207,1.131044664
420.8,1.243449436,1.346143881
420.9,1.39495553,1.526443587
421,1.545084972,1.448844179
421.1,1.693689601,1.683850436
421.2,1.840622763,1.853838001
421.3,1.985739453,2.067193705
421.4,2.128896458,2.047795915
421.5,2.269952499,2.320297443
421.6,2.408768371,2.478009845
421.7,2.545207079,2.747280947
421.8,2.679133975,2.660063706
421.9,2.810416889,2.948789723
422,2.938926261,2.973020196
422.1,3.064535268,3.054433933
422.2,3.187119949,3.286548475
422.3,3.306559327,3.327245867
422.4,3.42273553,3.520254622
422.5,3.535533906,3.664195554
422.6,3.644843137,3.582465549
422.7,3.750555348,3.839108508
422.8,3.852566214,3.759370188
422.9,3.950775062,4.012201312
423,4.045084972,3.997677035
423.1,4.135402871,4.175674097
423.2,4.221639628,4.340305281
423.3,4.303710135,4.287715173
423.4,4.3815334,4.471248938
423.5,4.455032621,4.449452985
423.6,4.524135262,4.518411645
423.7,4.588773128,4.583230817
423.8,4.648882429,4.762843523
423.9,4.704403845,4.703205533
424,4.755282581,4.756650745
424.1,4.801468428,4.853811531
424.2,4.842915806,4.753873669
424.3,4.87958381,4.973372586
424.4,4.911436254,4.687297765
424.5,4.938441703,5.100276111
424.6,4.960573507,4.952959506
424.7,4.977809823,4.972170611
424.8,4.990133642,4.996984432
424.9,4.997532802,4.965982024
425,5,5.028200505
425.1,4.997532802,4.807168504
425.2,4.990133642,4.966857265
425.3,4.977809823,4.877317023
425.4,4.960573507,4.825584351
425.5,4.938441703,4.970103133
425.6,4.911436254,4.922855777
425.7,4.87958381,5.045471544
425.8,4.842915806,4.866423961
425.9,4.801468428,4.668540261
426,4.755282581,4.742871741
426.1,4.704403845,4.594578249
426.2,4.648882429,4.466509927
426.3,4.588773128,4.561580871
426.4,4.524135262,4.513401524
426.5,4.455032621,4.30957616
426.6,4.3815334,4.299866122
426.7,4.303710135,4.414096105
426.8,4.221639628,4.18451179
426.9,4.135402871,4.360388026
427,4.045084972,3.970357937
427.1,3.950775062,3.875186515
427.2,3.852566214,4.027756117
427.3,3.750555348,3.761856408
427.4,3.644843137,3.700679216
427.5,3.535533906,3.531071874
427.6,3.42273553,3.535248503
427.7,3.306559327,3.305372895
427.8,3.187119949,3.185151491
427.9,3.064535268,2.844073863
428,2.938926261,3.098972222
428.1,2.810416889,2.636441403
428.2,2.679133975,2.72562289
428.3,2.545207079,2.674469499
428.4,2.408768371,2.404752932
428.5,2.269952499,2.17644077
428.6,2.128896458,2.171129242
428.7,1.985739453,1.919754594
428.8,1.840622763,1.666969561
428.9,1.693689601,1.712661799
429,1.545084972,1.762632158
429.1,1.39495553,1.380864708
429.2,1.243449436,1.251002389
429.3,1.090716207,1.214396871
429.4,0.936906573,0.80328542
429.5,0.782172325,0.922473606
429.6,0.626666168,0.612520529
429.7,0.470541567,0.40099672
429.8,0.313952598,0.329553179
429.9,0.157053795,0.224471756
430,4.40934745756706e-14,0.085925626
430.1,-0.157053795,-0.293026282
430.2,-0.313952598,-0.302235271
430.3,-0.470541567,-0.470436426
430.4,-0.626666168,-0.813745024
430.5,-0.782172325,-0.862900371
430.6,-0.936906573,-0.88606887
430.7,-1.090716207,-1.145577104
430.8,-1.243449436,-1.199545812
430.9,-1.39495553,-1.286621968
431,-1.545084972,-1.612524232
431.1,-1.693689601,-1.794645885
431.2,-1.840622763,-1.834698018
431.3,-1.985739453,-1.940399962
431.4,-2.128896458,-2.169514111
431.5,-2.269952499,-2.257887651
431.6,-2.408768371,-2.324490927
431.7,-2.545207079,-2.551802434
431.8,-2.679133975,-2.786097155
431.9,-2.810416889,-2.705494866
432,-2.938926261,-2.977525169
432.1,-3.064535268,-2.922668416
432.2,-3.187119949,-3.193483609
432.3,-3.306559327,-3.286816469
432.4,-3.42273553,-3.443091757
432.5,-3.535533906,-3.720314871
432.6,-3.644843137,-3.722247334
432.7,-3.750555348,-3.810230684
432.8,-3.852566214,-3.983545838
432.9,-3.950775062,-3.941318878
433,-4.045084972,-4.073172833
433.1,-4.135402871,-4.156580859
433.2,-4.221639628,-4.25866006
433.3,-4.303710135,-4.47884257
433.4,-4.3815334,-4.390423198
433.5,-4.455032621,-4.24139116
433.6,-4.524135262,-4.349935606
433.7,-4.588773128,-4.631301373
433.8,-4.648882429,-4.661704083
433.9,-4.704403845,-4.738160415
434,-4.755282581,-4.851290055
434.1,-4.801468428,-4.601765351
434.2,-4.842915806,-4.811567694
434.3,-4.87958381,-5.095427571
434.4,-4.911436254,-4.896535386
434.5,-4.938441703,-5.032051883
434.6,-4.960573507,-4.991452361
434.7,-4.977809823,-4.963954851
434.8,-4.990133642,-4.991578678
434.9,-4.997532802,-4.805406387
435,-5,-4.969258332
435.1,-4.997532802,-5.031486999
435.2,-4.990133642,-4.915478761
435.3,-4.977809823,-4.99751391
435.4,-4.960573507,-4.881012125
435.5,-4.938441703,-4.949033269
435.6,-4.911436254,-5.14658429
435.7,-4.87958381,-4.928746438
435.8,-4.842915806,-4.944153406
435.9,-4.801468428,-4.905892264
436,-4.755282581,-4.706792595
436.1,-4.704403845,-4.680031684
436.2,-4.648882429,-4.681176715
436.3,-4.588773128,-4.54643927
436.4,-4.524135262,-4.470463348
436.5,-4.455032621,-4.507174204
436.6,-4.3815334,-4.294474794
436.7,-4.303710135,-4.417830079
436.8,-4.221639628,-4.237732557
436.9,-4.135402871,-4.036115189
437,-4.045084972,-4.090670843
437.1,-3.950775062,-3.79710074
437.2,-3.852566214,-3.870678105
437.3,-3.750555348,-3.71459581
437.4,-3.644843137,-3.739257042
437.5,-3.535533906,-3.675395042
437.6,-3.42273553,-3.517473756
437.7,-3.306559327,-3.261811698
437.8,-3.187119949,-3.263709299
437.9,-3.064535268,-3.175567745
438,-2.938926261,-2.969557218
438.1,-2.810416889,-2.86815518
438.2,-2.679133975,-2.875662449
438.3,-2.545207079,-2.596742786
438.4,-2.408768371,-2.289887996
438.5,-2.269952499,-2.152952681
438.6,-2.128896458,-2.220512447
438.7,-1.985739453,-2.226541428
438.8,-1.840622763,-1.818323214
438.9,-1.693689601,-1.645957855
439,-1.545084972,-1.492398053
439.1,-1.39495553,-1.33955181
439.2,-1.243449436,-1.316714977
439.3,-1.090716207,-1.01351252
439.4,-0.936906573,-0.749133479
439.5,-0.782172325,-0.651496193
439.6,-0.626666168,-0.650440013
439.7,-0.470541567,-0.382937836
439.8,-0.313952598,-0.630680142
439.9,-0.157053795,-0.16537316
440,-9.80E-14,-0.035083066
440.1,0.157053795,0.22827597
440.2,0.313952598,0.383575991
440.3,0.470541567,0.486588199
440.4,0.626666168,0.683657621
440.5,0.782172325,0.858441721
440.6,0.936906573,0.955139702
440.7,1.090716207,1.186894256
440.8,1.243449436,1.214512215
440.9,1.39495553,1.426637132
441,1.545084972,1.578074923
441.1,1.693689601,1.741096994
441.2,1.840622763,1.939898336
441.3,1.985739453,2.024820208
441.4,2.128896458,2.108813879
441.5,2.269952499,2.227279754
441.6,2.408768371,2.491385363
441.7,2.545207079,2.416349362
441.8,2.679133975,2.72074733
441.9,2.810416889,2.762957212
442,2.938926261,2.993458591
442.1,3.064535268,3.211607929
442.2,3.187119949,3.208881313
442.3,3.306559327,3.485189439
442.4,3.42273553,3.310110488
442.5,3.535533906,3.653123648
442.6,3.644843137,3.686998463
442.7,3.750555348,3.847471359
442.8,3.852566214,3.842882816
442.9,3.950775062,4.077241874
443,4.045084972,4.089957196
443.1,4.135402871,4.100581937
443.2,4.221639628,4.404875122
443.3,4.303710135,4.223089719
443.4,4.3815334,4.573689921
443.5,4.455032621,4.440849823
443.6,4.524135262,4.541657663
443.7,4.588773128,4.584494272
443.8,4.648882429,4.831968215
443.9,4.704403845,4.61965969
444,4.755282581,4.642423726
444.1,4.801468428,4.93929751
444.2,4.842915806,4.821789782
444.3,4.87958381,5.124844599
444.4,4.911436254,4.844902962
444.5,4.938441703,5.076587451
444.6,4.960573507,4.833491849
444.7,4.977809823,4.752416787
444.8,4.990133642,4.92652178
444.9,4.997532802,4.94087515
445,5,4.988769886
445.1,4.997532802,4.806797279
445.2,4.990133642,4.986831093
445.3,4.977809823,4.806896381
445.4,4.960573507,4.900917155
445.5,4.938441703,4.957093241
445.6,4.911436254,5.039614384
445.7,4.87958381,4.918250462
445.8,4.842915806,4.87288398
445.9,4.801468428,4.805231978
446,4.755282581,4.660511102
446.1,4.704403845,4.634644188
446.2,4.648882429,4.560689637
446.3,4.588773128,4.642464957
446.4,4.524135262,4.552276694
446.5,4.455032621,4.32266148
446.6,4.3815334,4.394161908
446.7,4.303710135,4.415998005
446.8,4.221639628,4.329550566
446.9,4.135402871,4.094340132
447,4.045084972,4.052584125
447.1,3.950775062,3.959662043
447.2,3.852566214,3.940320195
447.3,3.750555348,3.70016041
447.4,3.644843137,3.594311696
447.5,3.535533906,3.736087869
447.6,3.42273553,3.398895934
447.7,3.306559327,3.160795351
447.8,3.187119949,3.286244358
447.9,3.064535268,3.022913213
448,2.938926261,2.844628307
448.1,2.810416889,2.915726032
448.2,2.679133975,2.549072938
448.3,2.545207079,2.54578152
448.4,2.408768371,2.297661915
448.5,2.269952499,2.402982365
448.6,2.128896458,2.100430154
448.7,1.985739453,2.066507367
448.8,1.840622763,1.824752631
448.9,1.693689601,1.580770529
449,1.545084972,1.633968484
449.1,1.39495553,1.494754409
449.2,1.243449436,1.27823711
449.3,1.090716207,1.080035987
449.4,0.936906573,1.054160043
449.5,0.782172325,0.766479863
449.6,0.626666168,0.613354188
449.7,0.470541567,0.463809859
449.8,0.313952598,0.227736084
449.9,0.157053795,0.219038592
450,9.79098458681294e-15,0.103499554
450.1,-0.157053795,-0.156068084
450.2,-0.313952598,-0.200318767
450.3,-0.470541567,-0.495109049
450.4,-0.626666168,-0.70230839
450.5,-0.782172325,-0.810068339
450.6,-0.936906573,-0.8219622
450.7,-1.090716207,-1.068965911
450.8,-1.243449436,-1.29596576
450.9,-1.39495553,-1.315773385
451,-1.545084972,-1.375284844
451.1,-1.693689601,-1.538256838
451.2,-1.840622763,-1.889047664
451.3,-1.985739453,-1.794538387
451.4,-2.128896458,-2.284073528
451.5,-2.269952499,-2.126386906
451.6,-2.408768371,-2.375505196
451.7,-2.545207079,-2.599010767
451.8,-2.679133975,-2.699234749
451.9,-2.810416889,-2.804967687
452,-2.938926261,-2.878857237
452.1,-3.064535268,-2.965341175
452.2,-3.187119949,-3.157754386
452.3,-3.306559327,-3.163164432
452.4,-3.42273553,-3.547066329
452.5,-3.535533906,-3.731240808
452.6,-3.644843137,-3.493240179
452.7,-3.750555348,-3.636056463
452.8,-3.852566214,-3.795315332
452.9,-3.950775062,-4.012231759
453,-4.045084972,-4.19188009
453.1,-4.135402871,-4.15899478
453.2,-4.221639628,-4.195987475
453.3,-4.303710135,-4.321075654
453.4,-4.3815334,-4.199755593
453.5,-4.455032621,-4.372804072
453.6,-4.524135262,-4.537349389
453.7,-4.588773128,-4.72254703
453.8,-4.648882429,-4.690307729
453.9,-4.704403845,-4.568605304
454,-4.755282581,-4.855399922
454.1,-4.801468428,-4.745248486
454.2,-4.842915806,-4.868854881
454.3,-4.87958381,-4.984508667
454.4,-4.911436254,-5.102646262
454.5,-4.938441703,-4.982924606
454.6,-4.960573507,-4.975182686
454.7,-4.977809823,-4.915400863
454.8,-4.990133642,-4.916642448
454.9,-4.997532802,-5.044104893
455,-5,-5.040504316
455.1,-4.997532802,-5.100155842
455.2,-4.990133642,-5.00741499
455.3,-4.977809823,-5.070816151
455.4,-4.960573507,-5.127136364
455.5,-4.938441703,-4.919746814
455.6,-4.911436254,-4.727779623
455.7,-4.87958381,-4.742232605
455.8,-4.842915806,-4.685479428
455.9,-4.801468428,-4.914407443
456,-4.755282581,-4.797818877
456.1,-4.704403845,-4.9240452
456.2,-4.648882429,-4.602783946
456.3,-4.588773128,-4.493202226
456.4,-4.524135262,-4.487226894
456.5,-4.455032621,-4.428937827
456.6,-4.3815334,-4.341625093
456.7,-4.303710135,-4.300068677
456.8,-4.221639628,-4.247170781
456.9,-4.135402871,-4.077144186
457,-4.045084972,-4.040080172
457.1,-3.950775062,-3.982637476
457.2,-3.852566214,-3.797313417
457.3,-3.750555348,-3.815976371
457.4,-3.644843137,-3.627728389
457.5,-3.535533906,-3.589539357
457.6,-3.42273553,-3.40411429
457.7,-3.306559327,-3.252011582
457.8,-3.187119949,-3.190112011
457.9,-3.064535268,-3.107986713
458,-2.938926261,-2.755323794
458.1,-2.810416889,-3.029732378
458.2,-2.679133975,-2.695399403
458.3,-2.545207079,-2.413575
458.4,-2.408768371,-2.548453209
458.5,-2.269952499,-2.107471944
458.6,-2.128896458,-2.018586581
458.7,-1.985739453,-2.088927901
458.8,-1.840622763,-1.917588181
458.9,-1.693689601,-1.913693507
459,-1.545084972,-1.53285058
459.1,-1.39495553,-1.411676664
459.2,-1.243449436,-1.227112757
459.3,-1.090716207,-1.206259592
459.4,-0.936906573,-0.896844269
459.5,-0.782172325,-0.877050301
459.6,-0.626666168,-0.507656283
459.7,-0.470541567,-0.475389537
459.8,-0.313952598,-0.286987199
459.9,-0.157053795,-0.137668206
460,-6.37E-14,-0.05490277
460.1,0.157053795,0.100441152
460.2,0.313952598,0.266752278
460.3,0.470541567,0.513841464
460.4,0.626666168,0.402685389
460.5,0.782172325,0.776110146
460.6,0.936906573,0.909043884
460.7,1.090716207,0.974471991
460.8,1.243449436,1.141608258
460.9,1.39495553,1.477822229
461,1.545084972,1.469471181
461.1,1.693689601,1.601295777
461.2,1.840622763,1.915142976
461.3,1.985739453,1.889970768
461.4,2.128896458,2.046663171
461.5,2.269952499,2.112640424
461.6,2.408768371,2.42215942
461.7,2.545207079,2.524628927
461.8,2.679133975,2.667584325
461.9,2.810416889,2.673284969
462,2.938926261,3.01097355
462.1,3.064535268,2.921765883
462.2,3.187119949,3.04535722
462.3,3.306559327,3.29828139
462.4,3.42273553,3.226670938
462.5,3.535533906,3.525861856
462.6,3.644843137,3.787091124
462.7,3.750555348,3.716111225
462.8,3.852566214,3.751602694
462.9,3.950775062,3.707515911
463,4.045084972,4.043490482
463.1,4.135402871,4.069156046
463.2,4.221639628,4.007374212
463.3,4.303710135,4.149921034
463.4,4.3815334,4.400986681
463.5,4.455032621,4.477609108
463.6,4.524135262,4.523520274
463.7,4.588773128,4.552769365
463.8,4.648882429,4.578013513
463.9,4.704403845,4.659778037
464,4.755282581,4.769993783
464.1,4.801468428,4.81985617
464.2,4.842915806,4.813208236
464.3,4.87958381,5.016809267
464.4,4.911436254,4.811877761
464.5,4.938441703,4.818608987
464.6,4.960573507,4.851847348
464.7,4.977809823,4.889816757
464.8,4.990133642,5.079768789
464.9,4.997532802,5.083817209
465,5,5.066193115
465.1,4.997532802,4.942320082
465.2,4.990133642,5.05089346
465.3,4.977809823,4.862564357
465.4,4.960573507,4.893205185
465.5,4.938441703,4.995004916
465.6,4.911436254,4.914351635
465.7,4.87958381,4.848622279
465.8,4.842915806,4.958093367
465.9,4.801468428,4.824812115
466,4.755282581,4.590789235
466.1,4.704403845,4.629208277
466.2,4.648882429,4.481313799
466.3,4.588773128,4.589422428
466.4,4.524135262,4.659558406
466.5,4.455032621,4.52019548
466.6,4.3815334,4.424354545
466.7,4.303710135,4.336922215
466.8,4.221639628,4.307552742
466.9,4.135402871,4.048507656
467,4.045084972,4.078105184
467.1,3.950775062,4.052071853
467.2,3.852566214,3.868220826
467.3,3.750555348,3.799310821
467.4,3.644843137,3.637828524
467.5,3.535533906,3.317819125
467.6,3.42273553,3.369575995
467.7,3.306559327,3.327646371
467.8,3.187119949,3.34137931
467.9,3.064535268,3.227366945
468,2.938926261,2.795809027
468.1,2.810416889,2.714693617
468.2,2.679133975,2.750833129
468.3,2.545207079,2.482755478
468.4,2.408768371,2.645972564
468.5,2.269952499,2.246506968
468.6,2.128896458,2.339726098
468.7,1.985739453,1.910916546
468.8,1.840622763,1.795035716
468.9,1.693689601,1.528992482
469,1.545084972,1.340458491
469.1,1.39495553,1.343875838
469.2,1.243449436,1.304598004
469.3,1.090716207,1.047650624
469.4,0.936906573,0.926930516
469.5,0.782172325,0.782752489
469.6,0.626666168,0.519415501
469.7,0.470541567,0.397070801
469.8,0.313952598,0.397031054
469.9,0.157053795,0.203810482
470,-2.45E-14,0.061933559
470.1,-0.157053795,-0.308981073
470.2,-0.313952598,-0.343139286
470.3,-0.470541567,-0.507953812
470.4,-0.626666168,-0.605026406
470.5,-0.782172325,-0.943114221
470.6,-0.936906573,-0.826130255
470.7,-1.090716207,-1.030031579
470.8,-1.243449436,-1.187262028
470.9,-1.39495553,-1.417345029
471,-1.545084972,-1.458259649
471.1,-1.693689601,-1.808368284
471.2,-1.840622763,-1.69004011
471.3,-1.985739453,-1.971522744
471.4,-2.128896458,-2.105333239
471.5,-2.269952499,-2.231065229
471.6,-2.408768371,-2.387230916
471.7,-2.545207079,-2.57639132
471.8,-2.679133975,-2.725289102
471.9,-2.810416889,-2.786076676
472,-2.938926261,-3.027768887
472.1,-3.064535268,-2.968650025
472.2,-3.187119949,-3.292428579
472.3,-3.306559327,-3.284728138
472.4,-3.42273553,-3.359027458
472.5,-3.535533906,-3.35753401
472.6,-3.644843137,-3.624841757
472.7,-3.750555348,-3.708322959
472.8,-3.852566214,-3.721847034
472.9,-3.950775062,-3.98195128
473,-4.045084972,-4.12850773
473.1,-4.135402871,-4.185109723
473.2,-4.221639628,-4.065667394
473.3,-4.303710135,-4.203457642
473.4,-4.3815334,-4.352493434
473.5,-4.455032621,-4.550384997
473.6,-4.524135262,-4.485314632
473.7,-4.588773128,-4.637561637
473.8,-4.648882429,-4.594988533
473.9,-4.704403845,-4.795666953
474,-4.755282581,-4.635206415
474.1,-4.801468428,-4.86775421
474.2,-4.842915806,-4.963016931
474.3,-4.87958381,-4.966194721
474.4,-4.911436254,-4.959829143
474.5,-4.938441703,-4.977993506
474.6,-4.960573507,-4.921894735
474.7,-4.977809823,-5.022647502
474.8,-4.990133642,-5.053063393
474.9,-4.997532802,-5.179295201
475,-5,-5.022905174
475.1,-4.997532802,-5.105101691
475.2,-4.990133642,-4.888639313
475.3,-4.977809823,-5.091631006
475.4,-4.960573507,-5.03513667
475.5,-4.938441703,-5.052781707
475.6,-4.911436254,-4.82356107
475.7,-4.87958381,-4.931460588
475.8,-4.842915806,-4.895858397
475.9,-4.801468428,-5.007886256
476,-4.755282581,-4.851819715
476.1,-4.704403845,-4.788107621
476.2,-4.648882429,-4.613090009
476.3,-4.588773128,-4.418355896
476.4,-4.524135262,-4.622136338
476.5,-4.455032621,-4.351366646
476.6,-4.3815334,-4.417606458
476.7,-4.303710135,-4.262519885
476.8,-4.221639628,-4.157952589
476.9,-4.135402871,-3.941462097
477,-4.045084972,-4.005390736
477.1,-3.950775062,-4.012118954
477.2,-3.852566214,-3.880680066
477.3,-3.750555348,-3.781994229
477.4,-3.644843137,-3.680929184
477.5,-3.535533906,-3.477723464
477.6,-3.42273553,-3.219613079
477.7,-3.306559327,-3.261836716
477.8,-3.187119949,-3.203171377
477.9,-3.064535268,-2.955887758
478,-2.938926261,-2.862204859
478.1,-2.810416889,-2.935999436
478.2,-2.679133975,-2.843744601
478.3,-2.545207079,-2.610525257
478.4,-2.408768371,-2.596761181
478.5,-2.269952499,-2.151576205
478.6,-2.128896458,-2.09428509
478.7,-1.985739453,-2.02773668
478.8,-1.840622763,-1.902875873
478.9,-1.693689601,-1.784824308
479,-1.545084972,-1.560647584
479.1,-1.39495553,-1.324778418
479.2,-1.243449436,-1.357713258
479.3,-1.090716207,-1.150333665
479.4,-0.936906573,-1.109342218
479.5,-0.782172325,-0.841300468
479.6,-0.626666168,-0.587229864
479.7,-0.470541567,-0.545305619
479.8,-0.313952598,-0.353088834
479.9,-0.157053795,-0.087381447
480,-2.94E-14,-0.007760557
480.1,0.157053795,0.146261843
480.2,0.313952598,0.146799338
480.3,0.470541567,0.414370751
480.4,0.626666168,0.641562508
480.5,0.782172325,0.697212422
480.6,0.936906573,0.92505046
480.7,1.090716207,1.296418162
480.8,1.243449436,1.157091218
480.9,1.39495553,1.387149608
481,1.545084972,1.474469125
481.1,1.693689601,1.730084079
481.2,1.840622763,1.762272034
481.3,1.985739453,1.90959694
481.4,2.128896458,2.116506284
481.5,2.269952499,2.220087938
481.6,2.408768371,2.530762364
481.7,2.545207079,2.54420677
481.8,2.679133975,2.88604377
481.9,2.810416889,2.76139962
482,2.938926261,3.117511216
482.1,3.064535268,3.005751837
482.2,3.187119949,3.211186986
482.3,3.306559327,3.149969579
482.4,3.42273553,3.208512755
482.5,3.535533906,3.510129578
482.6,3.644843137,3.298635198
482.7,3.750555348,3.562330724
482.8,3.852566214,3.797875895
482.9,3.950775062,4.062958031
483,4.045084972,4.15256115
483.1,4.135402871,4.158425776
483.2,4.221639628,4.141702699
483.3,4.303710135,4.376768609
483.4,4.3815334,4.267387173
483.5,4.455032621,4.383836491
483.6,4.524135262,4.384146353
483.7,4.588773128,4.564616388
483.8,4.648882429,4.688018723
483.9,4.704403845,4.741425675
484,4.755282581,4.714638915
484.1,4.801468428,4.839747847
484.2,4.842915806,4.883088233
484.3,4.87958381,4.880345253
484.4,4.911436254,4.930847265
484.5,4.938441703,4.929101607
484.6,4.960573507,4.883162116
484.7,4.977809823,5.081272457
484.8,4.990133642,5.095873546
484.9,4.997532802,4.899700056
485,5,4.815083703
485.1,4.997532802,5.16391203
485.2,4.990133642,4.876254571
485.3,4.977809823,5.037844796
485.4,4.960573507,4.972675963
485.5,4.938441703,4.800926508
485.6,4.911436254,5.003364699
485.7,4.87958381,4.718359531
485.8,4.842915806,4.800336731
485.9,4.801468428,4.71679532
486,4.755282581,4.769419122
486.1,4.704403845,4.695168008
486.2,4.648882429,4.651989705
486.3,4.588773128,4.569691798
486.4,4.524135262,4.625511263
486.5,4.455032621,4.414546146
486.6,4.3815334,4.326813856
486.7,4.303710135,4.356873736
486.8,4.221639628,4.224987211
486.9,4.135402871,4.263332088
487,4.045084972,4.023325022
487.1,3.950775062,3.947233334
487.2,3.852566214,3.943722558
487.3,3.750555348,3.754114686
487.4,3.644843137,3.838459483
487.5,3.535533906,3.579995683
487.6,3.42273553,3.244786355
487.7,3.306559327,3.242979161
487.8,3.187119949,3.288330697
487.9,3.064535268,2.851739682
488,2.938926261,2.930682605
488.1,2.810416889,2.987105342
488.2,2.679133975,2.51717288
488.3,2.545207079,2.576635457
488.4,2.408768371,2.396162749
488.5,2.269952499,2.41007043
488.6,2.128896458,2.078532243
488.7,1.985739453,1.978334761
488.8,1.840622763,1.87146364
488.9,1.693689601,1.903967898
489,1.545084972,1.402784867
489.1,1.39495553,1.437599407
489.2,1.243449436,1.349446573
489.3,1.090716207,1.110286578
489.4,0.936906573,0.912941888
489.5,0.782172325,0.586198097
489.6,0.626666168,0.507952077
489.7,0.470541567,0.568792806
489.8,0.313952598,0.210110435
489.9,0.157053795,0.144879641
490,8.32945517611177e-14,-0.174845817
490.1,-0.157053795,-0.266386811
490.2,-0.313952598,-0.359441054
490.3,-0.470541567,-0.373668241
490.4,-0.626666168,-0.614956822
490.5,-0.782172325,-0.766680815
490.6,-0.936906573,-0.936207146
490.7,-1.090716207,-0.942058062
490.8,-1.243449436,-1.153449275
490.9,-1.39495553,-1.576862533
491,-1.545084972,-1.487535414
491.1,-1.693689601,-1.895867218
491.2,-1.840622763,-1.817013041
491.3,-1.985739453,-2.186178938
491.4,-2.128896458,-2.045740352
491.5,-2.269952499,-2.214234233
491.6,-2.408768371,-2.532471612
491.7,-2.545207079,-2.583521346
491.8,-2.679133975,-2.615734497
491.9,-2.810416889,-2.70156559
492,-2.938926261,-2.900405496
492.1,-3.064535268,-3.058970501
492.2,-3.187119949,-3.105401085
492.3,-3.306559327,-3.427690056
492.4,-3.42273553,-3.512696679
492.5,-3.535533906,-3.61588192
492.6,-3.644843137,-3.592714724
492.7,-3.750555348,-3.673185025
492.8,-3.852566214,-3.90292271
492.9,-3.950775062,-3.939488869
493,-4.045084972,-4.098638223
493.1,-4.135402871,-4.187494153
493.2,-4.221639628,-4.115235027
493.3,-4.303710135,-4.387226239
493.4,-4.3815334,-4.619659963
493.5,-4.455032621,-4.409245956
493.6,-4.524135262,-4.512420606
493.7,-4.588773128,-4.621764615
493.8,-4.648882429,-4.609301871
493.9,-4.704403845,-4.709171274
494,-4.755282581,-4.593099408
494.1,-4.801468428,-4.754136621
494.2,-4.842915806,-4.866018422
494.3,-4.87958381,-4.821888189
494.4,-4.911436254,-5.005244243
494.5,-4.938441703,-5.136548963
494.6,-4.960573507,-4.981948532
494.7,-4.977809823,-5.012752741
494.8,-4.990133642,-4.937698621
494.9,-4.997532802,-4.963989812
495,-5,-4.903397302
495.1,-4.997532802,-4.892239599
495.2,-4.990133642,-5.216200895
495.3,-4.977809823,-4.848163029
495.4,-4.960573507,-4.892337343
495.5,-4.938441703,-5.069603866
495.6,-4.911436254,-4.975817856
495.7,-4.87958381,-4.653093829
495.8,-4.842915806,-4.852969452
495.9,-4.801468428,-4.699289566
496,-4.755282581,-4.592352543
496.1,-4.704403845,-4.686342106
496.2,-4.648882429,-4.546182708
496.3,-4.588773128,-4.629248056
496.4,-4.524135262,-4.50068339
496.5,-4.455032621,-4.56101676
496.6,-4.3815334,-4.322891986
496.7,-4.303710135,-4.432928418
496.8,-4.221639628,-4.349337521
496.9,-4.135402871,-4.121144698
497,-4.045084972,-4.1608246
497.1,-3.950775062,-4.043702823
497.2,-3.852566214,-4.013651145
497.3,-3.750555348,-3.524264561
497.4,-3.644843137,-3.463300421
497.5,-3.535533906,-3.446897994
497.6,-3.42273553,-3.169892664
497.7,-3.306559327,-3.227327419
497.8,-3.187119949,-3.105769207
497.9,-3.064535268,-3.02741573
498,-2.938926261,-3.058831118
498.1,-2.810416889,-2.980536801
498.2,-2.679133975,-2.638881266
498.3,-2.545207079,-2.636669411
498.4,-2.408768371,-2.398712659
498.5,-2.269952499,-2.382570541
498.6,-2.128896458,-2.300804438
498.7,-1.985739453,-1.881016653
498.8,-1.840622763,-1.826517623
498.9,-1.693689601,-1.723203775
499,-1.545084972,-1.583249946
499.1,-1.39495553,-1.335700583
499.2,-1.243449436,-1.239437049
499.3,-1.090716207,-1.010698367
499.4,-0.936906573,-0.981336995
499.5,-0.782172325,-0.734701149
499.6,-0.626666168,-0.780651246
